"Database","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO-BP","GO:0048568","embryonic organ development",231,-0.627343084649463,-1.32001923888978,0.0301339285714286,1,1,1825,"tags=12%, list=6%, signal=11%","5076/145258/3227/3219/187/3791/2295/121643/10763/7477/6495/7291/6909/54345/9096/1909/3225/4254/6943/2736/3237/3235/137814/3207/130497/6299/2668/10083",0.276500599254472
"GO-BP","GO:0016032","viral process",364,0.464400589495763,1.31827757099369,0.00536716087777828,0.660470317737425,0.660470317737425,3494,"tags=18%, list=12%, signal=16%","282617/6346/6355/5629/7113/6347/27074/91543/3434/8638/9636/4940/6614/4599/4938/10332/4939/11074/858/10410/3665/117854/5610/89870/8519/6772/83666/5359/24138/56649/388646/3669/64135/684/9023/3965/85363/200315/84875/55337/7124/51510/3428/551/9582/1956/103/388419/10581/1234/6672/558/200316/9830/57169/950/407007/7706/2838/3304/60489/6737/6590/1803/56829/27350",0.407017918923954
"GO-BP","GO:1902904","negative regulation of supramolecular fiber organization",150,-0.643260893818221,-1.31762665505778,0.0487238979118329,1,1,1840,"tags=6%, list=6%, signal=6%","4070/50944/11075/1410/9353/163782/79822/7082/4653",0.219250346703755
"GO-BP","GO:0071805","potassium ion transmembrane transport",191,-0.633024280478483,-1.31642118819252,0.0418552036199095,1,1,1998,"tags=12%, list=7%, signal=11%","287/3768/25769/6557/3788/6616/389015/56659/3763/3760/10060/477/5349/1804/3773/27133/348980/157855/4986/3744/259232/53828",0.234392647294686
"GO-BP","GO:0042391","regulation of membrane potential",389,-0.610578042778639,-1.31423606740822,0.00818477191626764,0.679364111015389,0.679364111015389,2189,"tags=13%, list=8%, signal=13%","3752/6328/2890/2895/287/54795/2899/9699/55022/3788/6857/1829/50944/9630/6332/2911/3791/5649/2900/10052/2741/56659/4842/401190/2904/63895/29119/3760/2903/2563/477/2569/9096/2566/3814/2557/2560/2257/728215/781/27133/4653/6910/869/348980/10345/2555/148/3744/2559/259232/2567",0.380730400722792
"GO-BP","GO:1902600","proton transmembrane transport",185,-0.637344747699437,-1.31051140142106,0.0394144144144144,1,1,2799,"tags=6%, list=10%, signal=6%","285641/267020/153201/284525/81031/92736/389015/477/5349/6572/6564/53828",0.241339976815091
"GO-BP","GO:0045931","positive regulation of mitotic cell cycle",111,0.541144664388039,1.30879270978324,0.0429135889062255,1,1,3052,"tags=8%, list=11%, signal=7%","8929/101243555/3741/1543/1956/3280/51514/80174/407007",0.321775918075361
"GO-BP","GO:0009615","response to virus",387,0.464064790333406,1.30846463509222,0.00640289225137325,0.679364111015389,0.679364111015389,3536,"tags=24%, list=12%, signal=21%","730249/6387/1755/282617/6355/439996/10964/3627/3437/91543/3434/11274/10561/8638/3429/9636/2537/4940/4599/4938/51191/3433/4939/11074/55601/10410/3665/117854/5610/89870/8519/6772/83666/2633/79132/4600/5359/81030/24138/64108/10346/6773/23586/91351/388646/3669/64135/56832/684/3965/4343/9447/151636/5371/115362/51251/85363/100033819/200315/246778/10379/55337/55509/6375/7124/3428/282616/7098/9582/3458/103/388419/10581/9111/2635/200316/2634/57169/81622/7706/51561/5366/30009/60489/6737/25939/56829/81844/27350/338376/3440",0.407017918923954
"GO-BP","GO:0001659","temperature homeostasis",190,0.488524795138713,1.3084452651063,0.027033423973175,0.993072598687166,0.993072598687166,2464,"tags=12%, list=9%, signal=11%","2303/8929/4159/64641/3226/6588/4858/134/3934/6343/23090/4237/5618/4883/83401/1621/2697/3565/7124/8792/10912/10874",0.352487857583619
"GO-BP","GO:0016485","protein processing",217,-0.624471943778445,-1.3083618289305,0.0296052631578947,1,1,2921,"tags=12%, list=10%, signal=11%","2147/9407/9508/3083/1363/1369/132724/5327/5648/7093/1511/5122/3240/169026/360226/2160/28983/255738/203074/3426/5126/283471/2158/4325/7142/26022",0.276500599254472
"GO-BP","GO:0001894","tissue homeostasis",186,-0.63667603064618,-1.30540493491685,0.04,1,1,2432,"tags=11%, list=8%, signal=10%","1525/284/158046/284266/3690/158326/65267/286676/9153/9076/3605/7401/8788/3814/7399/7082/12/7031/6101/10083/341640",0.241339976815091
"GO-BP","GO:0060249","anatomical structure homeostasis",186,-0.63667603064618,-1.30540493491685,0.04,1,1,2432,"tags=11%, list=8%, signal=10%","1525/284/158046/284266/3690/158326/65267/286676/9153/9076/3605/7401/8788/3814/7399/7082/12/7031/6101/10083/341640",0.241339976815091
"GO-BP","GO:0016125","sterol metabolic process",147,-0.644407929258809,-1.30295437497357,0.0484988452655889,1,1,1653,"tags=6%, list=6%, signal=6%","33/64137/1544/255738/6718/54575/5563/337/54658",0.219250346703755
"GO-BP","GO:0009792","embryo development ending in birth or egg hatching",236,-0.61163893785255,-1.28694921947578,0.0407938257993385,1,1,2302,"tags=14%, list=8%, signal=13%","6899/53820/8796/57822/116039/81031/6862/27023/5076/145258/3227/3219/4036/1747/7477/6495/5801/7291/6909/9096/1909/2013/3225/5075/221074/2736/3237/3235/137814/3207/130497/1750/7022",0.234392647294686
"GO-BP","GO:0019216","regulation of lipid metabolic process",303,-0.604363530689801,-1.28418094895512,0.0282722513089005,0.993072598687166,0.993072598687166,2385,"tags=8%, list=8%, signal=7%","50487/3952/132671/10891/344/407039/8647/7069/339221/768218/33/64137/7291/27120/552/155/3358/6591/54575/12/2168/337/54658",0.276500599254472
"GO-BP","GO:0062207","regulation of pattern recognition receptor signaling pathway",191,0.495646031730624,1.28015747699708,0.0379904036720063,1,1,2558,"tags=10%, list=9%, signal=9%","730249/3929/91543/8638/11074/55601/3665/5610/89870/79132/3430/406932/11277/115362/4481/3428/92747/1956/406982",0.321775918075361
"GO-BP","GO:0002009","morphogenesis of an epithelium",295,-0.592700806733391,-1.27090660126219,0.0357529794149512,1,1,1868,"tags=11%, list=6%, signal=10%","8456/4070/5076/8687/187/4036/3791/121643/3884/1747/5314/7477/6495/6909/54345/9353/9096/1909/3880/147183/221074/6943/9723/2736/3237/10630/3207/130497/6299/3853/2668",0.248911114434702
"GO-BP","GO:0006631","fatty acid metabolic process",367,-0.591341416441142,-1.26472277180711,0.0392967942088935,1,1,2881,"tags=10%, list=10%, signal=9%","126129/341/9536/242/2693/341392/50487/3952/4051/134526/4023/10891/344/199974/407039/8647/641372/64600/59344/768218/33/158833/28965/1544/247/7291/2169/1555/552/348158/253017/54575/5563/1579/337/54658",0.231126709673834
"GO-BP","GO:0034329","cell junction assembly",468,-0.578452134925744,-1.25234512307156,0.026530612244898,0.990874822736575,0.990874822736575,2255,"tags=12%, list=8%, signal=11%","41/26050/6422/1826/2890/1013/2895/287/59341/627/10391/2706/1829/64284/286676/7010/22998/9076/187/3791/5649/10052/402665/4916/3605/56131/27286/5789/9074/64405/2705/50863/2566/9369/80059/2557/1004/114784/7082/1830/53942/28513/4653/6910/869/2042/2555/1006/84631/6591/22829/2559/40/1812/1009/22899/2567",0.282013350011725
"GO-BP","GO:0007610","behavior",364,-0.572986335476743,-1.2310604495646,0.046875,1,1,1815,"tags=9%, list=6%, signal=8%","8484/2847/50944/6517/8862/2911/5649/79846/2904/2903/4852/4909/27286/2691/10882/93986/477/9369/552/3170/56923/155/348980/3358/10022/390259/4986/22829/3352/1812/2668/139411",0.211400189384923
"GO-BP","GO:0006979","response to oxidative stress",393,-0.575425024440437,-1.22501073331915,0.0396246089676747,1,1,1631,"tags=4%, list=6%, signal=3%","407048/3240/7356/1410/257202/117/1421/1909/259/5563/2168/337/2880/22925",0.231126709673834
"GO-BP","GO:0002221","pattern recognition receptor signaling pathway",285,0.436777341754107,1.20241174823936,0.0387786539488295,1,1,3191,"tags=12%, list=11%, signal=11%","730249/3929/91543/8638/4940/4938/11074/55601/3665/5610/89870/79132/3430/23586/406932/64135/9447/11277/115362/4481/29126/7124/3428/7098/92747/1956/406982/9111/2220/2867/2634/81622/7706/9781/3304",0.321775918075361
"GO-BP","GO:0098771","inorganic ion homeostasis",381,0.429641800051534,1.19703743922194,0.0283735028196333,0.993072598687166,0.993072598687166,1615,"tags=11%, list=6%, signal=10%","57158/6387/4159/1816/134288/4499/4496/4489/6346/4490/6355/4495/1814/4501/4493/479/6358/6354/4502/3736/84560/134/6338/9843/6357/645745/6543/1268/7779/4494/4504/3934/858/6368/3741/7222/525/7052/492/2852/496",0.352487857583619
